created_at,tweet_text,Argumentative
2021-11-18 16:03:43+00:00,"@OpensideNo7 @Antipolluters @mitsyarty @MetroUK Sounds harsh, but true. She sounds like a bit of an attention-seeker to me #InsulateBritain #JeremyVine",1
2021-11-18 08:45:35+00:00,"Woke up this morning ...
and realised that the buffoon PM @BorisJohnson of @10DowningStreet has already insulated Britain #InsulateBritain.  His failing #Brexit policy has economically and socially insulated Britain.  Wonder if he has buyers remorse as #BrexitHasFailed",0
2021-11-17 19:29:17+00:00,"Dear #InsulateBritain, given you caused me massive stress and extra expense attending my cousin's funeral, at an already extremely difficult time, I'll be toasting your prison sentence tonight. I hope every day for you is sheer hell. Here's to the judge you narcissistic twats🥂",1
2021-11-18 14:05:25+00:00,"This govt would rather send pensioners to prison than take sensible measures against climate change.

Climate criminals have power over us.
Act now.

https://t.co/QYmissZEcL
#InsulateBritain",1
2021-11-18 08:11:33+00:00,Nine #InsulateBritain #activists #jailed for breach of injunction https://t.co/L9t2xebyFq via @ruthhayhurst,0
2021-11-17 11:03:34+00:00,Nine members of #InsulateBritain have been jailed at the High Court for breaching an injunction designed to stop them blocking roads like the M25 #CapitalReports https://t.co/Y2HWyfZW3j,0
2021-11-19 08:10:50+00:00,"#InsulateBritain Emma speaks prior to her imprisonment, ‘Now is the time we need to come together. I stepped up, we all need to step up nonviolent civil disobedience is the only way we’re going to enact change. Be part of that change while you have the chance.’
@InsulateLove https://t.co/hxaY4Xe6cl",1
2021-11-16 10:29:48+00:00,Solidarity with #InsulateBritain! You don't have to agree with every aspect of their tactics to know what they're doing is brave and the response has been unjust https://t.co/Zh0yrkTbd6,1
2021-11-19 00:47:58+00:00,"@CPSUK Why wasn't the pervert jailed?
Environmental activists from #InsulateBritain were jailed this week🙄",0
2021-11-16 15:51:41+00:00,@PeterCracknell1 @rachaelvenables Hopefully she will also report on firm but fair jail terms that the judge gives to the selfish #InsulateBritain vigilantes.,1
2021-11-16 09:01:44+00:00,#InsulateBritain before they head to their court case. https://t.co/jqVEnEgibn,0
2021-11-17 18:28:38+00:00,Emma Smart - jailed with 8 others for climate change protests - has vowed to go on hunger strike.  I am wondering if this will be the first in-prison hunger strike for the climate anywhere in the world? #InsulateBritain  https://t.co/CR65CbZb3d 1/3,0
2021-11-17 11:30:09+00:00,"Read the full press release: 9 #InsulateBritain Protestors Sentenced to Prison 

https://t.co/jYdI8rwpHp",0
2021-11-13 12:35:05+00:00,That’ll show them. Former doctor with large pension &amp; the other one for private practice stopping people getting to work to earn some money covers himself in ink. #InsulateBritain https://t.co/kGnVvspoKO,1
2021-11-17 10:14:38+00:00,Judge has arrived and todays proceedings are starting #Highway9 #InsulateBritain,0
2021-11-18 16:06:18+00:00,"@InsulateGB #InsulateBritain 

#Hunger #Strike 

wasting your time.

#MentalHealthAwareness 

been there, done that. 

#prisonbreak 

#news 

#RiseUp 

#ActNow 

#ExtinctionRebellion 

#Wisdom 

#EducationSupportProfessionalsDay 

#ClimateCrisis 

#Politics 
#crime #C4News",1
2021-11-17 12:26:21+00:00,"@DarrenBar88 Stating a fact about this good and important ruling.

Greens showing yet again that their moral compass is even worse than the Tories.
That is what is shameful.
#InsulateBritain",1
2021-11-16 16:35:26+00:00,"@rudeboy_dwight @damiengayle Your selective interpretation of #InsulateBritain reckless actions is not good, but you are right, your lies are not as bad as their actual behaviour.",1
2021-11-17 19:52:47+00:00,"Nine #InsulateBritain protesters jailed for blocking road 
Seemed good idea at First tell meet cellmate 🤪 https://t.co/tWk60T47wW",1
2021-11-18 07:32:14+00:00,"Blocking everyday people going about their business, getting to work, hospitals, schools, to see loved ones, isnt going to get you sympathy to the cause. The method is wrong &amp; the message is lost. You break the law, you get locked up. Find a better way #InsulateBritain @GMB",1
2021-11-18 03:58:02+00:00,Headliners: #Nine Insulate #Britain activists jailed - https://t.co/jWaJkIL0X9 - #InsulateBritain #UK,0
2021-11-16 09:52:45+00:00,#InsulateBritain activists could face jail for allegedly breaching injunctions designed to prevent disruptive protests https://t.co/w0jkKloDt7,0
2021-11-16 22:19:13+00:00,"@MarkCranfield_ ""Civil disobedience is the place to be.""  #ExtinctionRebellion #InsulateBritain",1
2021-11-17 17:13:50+00:00,Good - At least it will save some taxpayers money on food - #InsulateBritain https://t.co/4Sw9QAw5DR,1
2021-11-12 16:30:00+00:00,"Depending on who you speak to, #InsulateBritain protesters might be agents simply trying to make the climate activist cause look bad, or else paving the way for a future crackdown on anti-lockdown protests, reports @BlagburnFrancis for @VICENews. https://t.co/51PXJ3LvOu",0
2021-11-17 19:23:33+00:00,This is the kind of weirdo that thinks #InsulateBritain is a reasonable protest. Nothing to do with #Brexit. https://t.co/nqpHjbY0qr,1
2021-11-17 10:46:32+00:00,Christmas in jail for the #insulatebritain muppets 👍 https://t.co/xDQU6UguYi,1
2021-11-17 17:50:59+00:00,Happy Christmas to all the #InsulateBritain Clowns sent to jail today! Perhaps you could protest at the jail and have them turn off the heating 🤡 https://t.co/KpBKUlNrnM,1
2021-11-18 09:34:04+00:00,"“If it’s consensus then it isn’t science, if it’s science then it isn’t consensus”
Michael Chrichton 

It’s not unknown that many scientists were opposed by false consensus. 

Climate alarmists do not hold the absolute facts or truth.

That is the only fact.
#InsulateBritain #XR",1
2021-11-17 20:46:02+00:00,"We’ll no doubt get deadly flooding in the UK soon, like they had in China, Germany &amp; Belgium this summer, and Canada right now, and the public and media will fling their hands up and say ‘why didn’t you tell us and make us take action’ #InsulateBritain https://t.co/xV4HEK7aT2",1
2021-11-17 03:02:50+00:00,"Massive respect for these people. How very well spoken. #InsulateBritain ""#Civildisobedience is the place to be."" https://t.co/P2TzCpmy5Q",1
2021-11-17 11:33:55+00:00,"@endhunting An important poem, but oddly that poem says nothing about it being wrong to support prison sentences for selfish reckless thugs like the criminals from #InsulateBritain",1
2021-11-16 18:34:10+00:00,"""He released himself from the handcuffs after he was spoken to by police""

1/10 for dedication to the cause.

It's like an #InsulateBritain protestor getting off the road after the first motorist shouts 'wanker' at them. https://t.co/86b1F6zfO7",1
2021-11-18 10:47:48+00:00,"#TheMetro - ‘Insulate Britain - 9 activists locked up’

#InsulateBritain https://t.co/ClevxYsTgE",0
2021-11-17 15:04:39+00:00,"@Ma1ick The answer is to take crimes against women more seriously.
Not to being more lenient towards the thugs from #InsulateBritain",1
2021-11-17 21:37:15+00:00,@rachelmorison @MathisWilliam Stop whinging and #InsulateBritain https://t.co/idUICKXoXW,1
2021-11-17 17:45:18+00:00,@pritipatel There won’t be any freedoms when the world is too hot to live on… but let’s just think of the next election instead of the future of the planet. #InsulateBritain,1
2021-11-16 17:52:01+00:00,I’m going to be brutally honest. If he’d bothered to obey the injunction instead of smugly thinking he was above it he wouldn’t be in danger of going to prison 🤷🏻‍♀️ #justsaying #insulatebritain https://t.co/dGAwH1qPr5,1
2021-11-17 11:23:11+00:00,"People gloating at #insulatebritain might want to read this thread from scientists warning our kids face the collapse of human civilisation. Here, scientist Sir David King agrees billions could die because of climate change within 80 years https://t.co/M1yceUZytT https://t.co/TYvxZoUxHt",1
2021-11-16 09:05:22+00:00,#InsulateBritain activists could face jail for allegedly breaching injunctions designed to prevent disruptive protests https://t.co/IcAHcDf30j,0
2021-11-18 11:08:56+00:00,"Alice Hardy, Partner in our @HJAcivillibs team looks at the legal issues surrounding the injunctions against #InsulateBritain protesters, the numerous ways in which they infringed the right of protest &amp; the amendments the court made to them yesterday: 

https://t.co/yfmPrRu89o",1
2021-11-17 11:32:25+00:00,"- 9 insulate Britain protesters jailed for trying to save the planet. 

- No conservative MPs jailed for stealing from the public during a pandemic. 

#takebackBritain #RiseUp #ToryCorruption #insulatebritain",1
2021-11-17 13:23:56+00:00,#SHOCKING MALFEASANCE @grantshapps!! #InsulateBritain #protesters #jailed for defying road blockade ban https://t.co/y3wZXiu90H no #justice #targeting #Westminster @ukhomeoffice #ukhomeoffice #BorisJohnson @BorisJohnson #ClimateCrisis,0
2021-11-17 20:05:19+00:00,"Runs in the #family .
Rachel Johnson Shamima Begum
#PMQs #PoliticsLive #PrimeMinister #KeirStarmer  
#NHS #Covid_19 
#InsulateBritain #WorldPrematurityDay https://t.co/pvZV67fJaf",0
2021-11-18 09:18:49+00:00,@UkPolitoons #InsulateBritain zombie Emma Smart should block the road to whichever salon did her barnet. That fringe is criminal,1
2021-11-12 19:44:07+00:00,"@MPGeorgeEustice Minister, Residential properties are responsible for between 17-21% of energy-related carbon emissions globally. Solutions are available, implement them #InsulateBritain #heatpumps triple glazing QUICKWIN #ClimateActionNow",1
2021-11-17 13:29:50+00:00,"So you get a suspended sentence for assault or burglary, but get imprisoned for standing up for the planet? These people have given more to fight climate change than any of the fat cats in govt ever will.

#oneaday #climate #InsulateBritain

https://t.co/O5pAnZjvbH",1
2021-11-18 10:00:32+00:00,@fredwibblington @lnn1910ann Do you not find something weird about Schapps taking out a super-injunction to circumvent the actual law of the land? To stop people demanding we #InsulateBritain to decrease our carbon footprint?  Undemocratic in the extreme.,1
2021-11-17 22:04:44+00:00,"@B_W_Marshall @MansonLll #InsulateBritain 

As we are approaching the Christmas Season &amp; whilst your protesters are spending time in prison. https://t.co/3066YMYkNB",1
2021-11-17 10:05:40+00:00,#InsulateBritain activist says he will block more roads if not jailed https://t.co/ZwNlWH5gEo,1
2021-11-14 15:45:38+00:00,I wonder if @JuliaHB1 et al have figured out the #InsulateBritain name yet?,0
2021-11-16 19:04:07+00:00,"Do you remember #InsulateBritain campaigner Cameron Ford? He is the one who was in THAT interview with #ConcreteMike...

In this article, he explains why it's time to act https://t.co/wxZXLbIArS",0
2021-11-16 16:03:20+00:00,"@InsulateLove The end of civilisation is far more likely if we let criminals like the Thug 9 get away with their crimes.
It is unlikely any of them will get 2 years in prison, but we can always hope.
#InsulateBritain",1
2021-11-17 16:27:34+00:00,Who’s home? Petition to reduce the use of bird deterrents on buildings. #InsulateBritain #BanBirdNetting #Nature https://t.co/rCHe8dtgLp via @UKChange,1
2021-11-18 21:48:10+00:00,@GBNEWS Is it ok for this person to call @danwootton darling ? If it was the other way round probably not #danwhooten #gbnews #InsulateBritain,0
2021-11-17 16:38:31+00:00,"@thewritertype Let's let all criminals out.
You know. For the environment.

There is no end to the stupid and frankly desperate analogies from the supporters of #InsulateBritain's #Thug9",1
2021-11-17 13:54:48+00:00,"What kind of a society do we live in when those at the top steal and lie as they push us closer to environmental collapse with their shameless inaction; but when brave people at the bottom peacefully protest to try to inspire action, they are locked up!?

#InsulateBritain #ActNow https://t.co/tB5uavuC1G",1
2021-11-17 16:11:42+00:00,"@leepatrick1001 Don’t blame you! Disgusted with mafia Gov, majority of thickos that excuse Brexit, the 💩 in daily viewspapers and the rejoicing by ignorant 🐷s at members of #InsulateBritain going to prison! #turdworldcountry #BrexitBritain",1
2021-11-17 15:56:15+00:00,@pritipatel I will take away your Freedom of Movement but will ensure that peaceful protesters trying to highlight problems in this country are imprisoned.  #COP26Glasgow #InsulateBritain,1
2021-11-16 08:59:30+00:00,These are the nine #InsulateBritain members preparing to face trial for contempt of court at the High Court this morning. https://t.co/oZh6jtjMQG,0
